"Pt22.baseline"	"Pt9.baseline"	"Pt29.baseline"	"Pt10.baseline"	"Pt27B.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt23.baseline"
"A4GNT"	0.0883250097014885	0.0726499764137492	0.0177849701469935	0.0356688085167434	0.0294807322712506	0	0.0157273432430497	0	0.0253989560174735	0	0.0355162313996235	0.320623886318204	0.415495842812613	0.154815841234959	0.0596616447126106
"LRRC32"	4.56983434740526	2.94783538070264	3.03474042840515	2.63505550729089	1.42068180820722	2.14254740786317	2.61800836993046	3.23625074578191	1.77569955555464	1.76425272425604	3.68613070163967	2.53660375532338	2.72348211080696	2.8302441671747	4.05208109301658
"EIF4E"	4.84904848834631	4.60886541208571	4.56650466723966	4.87998751514382	4.03195092207872	3.65055778864147	4.3180962620735	4.97310610607186	4.2567012205096	4.00037865775158	4.94762641902305	5.03243370047359	5.05279625569885	4.7112470942349	4.33972532014781
"TAF9"	5.18214005909741	5.96406241088752	5.23810661524447	5.39246168506986	5.83337589277197	4.75063865964161	5.35708393249877	4.85370378619052	5.42939167630944	5.12005328352598	5.26190121988334	4.48188982427143	5.03694723923275	5.25494167493103	5.43609186210957
"FAM216B"	0.0433682346004436	0	0.444796384187057	0.0285847105888089	0	0.0301398443734658	0.201983201974123	0.747726817379466	0	1.86643722085338	0.0419866407322537	0.0189512331277527	0	0.0177465938683265	0.0514828491136256
"CATSPERD"	0.00933169169289729	0	0	0	0.0093152792443784	0	0.0099997850092786	0	0.114015870895495	0	0	0	0	0.0129697477519276	0.031116088251756
"ZMYND10"	0.157247743257971	0.758267780987254	0.703036450390698	1.3325360887614	0.171924793117272	0.752864173620086	0.412998251975889	0.0717861420731717	0.490377073638065	0.325019073629107	0.902931414143377	1.65205276075886	0.692859227702234	0.776253936319655	0.82131714442747
"DNAI1"	0.0221152260658393	0.0313147306095623	0.129611485332587	0.0173539086846339	0.0413172181279327	0	0.0316862468735027	0	0	0	0.0238191885810475	0.0101651841868247	0.0142425155261531	0	0.130688358100383
"LRRC18"	0.122561141676125	0.0658581340351558	0.12158135703963	0.0123328173849793	0.0304802347219672	0	0	0	0	0.119072192175491	0.143730900628543	1.13474008510559	0.0150323437063406	0.0101562306241379	0.0494931127177293
"STMND1"	0	0.01478532341167	0.236810971125108	0	0	0	0	0.0153513371062332	0	0	0	0	0	0	0
"DTHD1"	0.407827497814927	0.0770553680022512	0.6797057334397	0.00654487151363582	0.0977613953416329	0.0309912698219395	0.136221972673061	0.0245307483388967	1.28022290589144	0.56170151829247	0.224779959845137	0.0278556904091848	0.762831405184914	0.0182772303047435	0.212498992134844
"MS4A8"	0.471867929321803	0.0371052542025868	0.502141149617857	0.0169252849531925	0	0	0.142031326337145	0	0.0395291674166257	0	0.0169922992232924	0	0	0	0.0470625070881981
"ECT2L"	0.0407583572036748	0.067722894573877	0.113128641264574	0.121400864109486	0.105064735103597	0.0218235169185317	0.0326042523697408	0.05985508070929	0.0331449200488559	0.0853263429581232	0.0394448726188406	0.00681865039044255	0.0161739845340538	0.0711861624558073	0.0838688752625129
"RIIAD1"	0	0	0.197027454163391	0.178529174033336	0	0	0.942288535795637	0	0.288002939077357	0	0.340289370196832	0.109556471778027	0.162467223094502	0.122954141134686	0.182663697551282
"SFTPA2"	0.040955606334454	0	10.5923308893758	0	0.0341650651453715	0	0	0.0259542328356479	3.61913712308579	0.0465748744647179	0	0.195751370426275	0	0.00815030691720698	0
"GGTLC1"	0	0	0.915002240407829	0	0	0	0	0	0	0	0	0	0	0	0
"TEX26"	0.0308074112449238	0.150120042513468	0.0936185182732017	0	0	0	0	0	0	0	0.0410500491787072	0	0.0280587439086953	0.034562188228058	0
"SCGB1A1"	0	0	7.96506275674463	0	0	0	0	0	1.63564992848246	0	0	0	0	0	0
"SEC14L3"	0	0	0.0130284034242311	0.0350895913801911	0	0	0	0	0	0	0	0	0	0	0
"SFTPC"	0.146932787145646	0.224911433533705	6.76979157088148	0	0.519979125376376	0	1.18639723263889	0.1618473185901	3.17121963992822	0	0.0656983781938877	0.176152447968486	0.122407145738093	0.0713501175887344	1.18580312875092
"NAPSA"	0.253975958290624	0.216950837262309	6.89226958182554	0.24924689998206	0.331232265163247	0.117099492262178	0.0379108438823539	0.306746945831721	1.35104310487028	0.806578955681384	0.356275112040939	0.0245298973156445	0.294650153841201	0.251663958639626	0.102868658784912
"SERPINI2"	0	0.60060754822094	0.0519768974870728	0	0	0	0	0.0999708401536192	0.0413243681258758	0	0	0.0361295385085629	0.245834543782857	0	0.050648240655185
"C8orf34"	0.0796368428038618	0.11442373208138	0.80219776737062	0	0.0286644800724983	0.121678689188893	0	0.0329673286919434	0.0475777534901266	0	0.0164039644894377	0.0228955031865143	0.0533132996281949	0.164522424861299	0.149015686868149
"AP000322.53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AZU1"	0.258871640880013	0.037426292939717	0.125223188545529	0.0502721017321323	0.125488376055047	0.451042793088409	0	0	0.162754650802424	0	0	0.0448396946698916	0.11580433917542	0.0626343717634825	0.526176007941508
"AGER"	1.23842002607896	1.14244938226277	1.65088171589975	0.906685910752729	0.693758576768714	2.2530997838212	1.1052690775572	0.636282160945573	1.2742646435693	1.81963140043444	1.09165583338247	0.798863007599455	1.04605095536913	0.726016365497187	1.88359540273456
"MS4A15"	0.0424596466151524	0	0.153788866567484	0.0744124048805063	0	0.454094805127358	0	0	0	0.076010917378795	0	0	0.0470959502859365	0	0.423517934181102
"SUSD2"	3.0105256442816	1.98642731907746	3.49390987443491	3.55501238932227	0.927388292929211	1.89291554693023	2.60000564762533	0.615199217480888	1.28485759117728	0.678196332194073	2.1015055304408	4.38092334609686	2.006497312126	1.1175387976496	2.41745559260073
"SLC46A2"	0.453758293640681	0.176661064113	0.860814648407161	0.274750678083077	0.405393925444787	0.239038697925955	0.245917882919098	0.293565302571468	0.237638359641639	0.189302090103512	0.142659410296254	0.189998462321114	0.527326613880327	0.123736905978606	0.515579246012742
"CHIA"	0.0176451689857486	0.0202070361053374	1.45726595141918	0.0108408387626232	0	0	0	0	0	0.424419072201957	0	0	0	0	0
"SLC6A4"	0.0320315639226947	0.104474950604172	0.014030357179002	0.0477198484253681	0.088566538938647	0.168353210934235	0.0342423429596341	0.770979966234925	0.0124707742949394	0.09352799572661	0.0700057948339488	0	0.0339282043443809	0.101971655026745	0.0225613431359029
"C4BPA"	0.104063394205766	0.277866947184109	5.29305222919131	0	0	0	0	0.125228744095486	0.191603075914861	0.387357025936155	0.0672127285649759	0.0278953128484292	0.0108427002247024	0.0494545669620081	0.168952617961662
"MOGAT1"	0.106379009115032	0.120208924637756	0.0572782129588559	0.213016738379743	0	0	0.140923768557096	0.0500933317107645	0	0	0	0	0	0.0162807196492114	0
"AQP10"	0.0129612762603065	0.0562101827208611	0.016968987165397	0	0	0	0.0132883755430858	0.0625395354791483	0.115276668870805	0	0.0225925185858408	0	0	0.0114403201549219	0.0922766614375849
"CLDN18"	0.0897895078494692	0.0362345682914041	0.707299490249267	0.0819363543278584	0.057038668466831	0.126291246456392	0.0792904458497178	0.0352031585082882	0.0351414059073392	0.0308045868136939	0.0688789976879967	0.0960968581526462	0.119972502820672	0.110557148856393	0.0782081193583773
"HHIP"	0.0407033077519764	0.0870559778289224	0.0397663736377277	0.123878778027246	0.0199398274349982	0.0309339400915118	0	0.0654602278257402	0.0108921712790706	0	0.0801637883058071	0.780833322354155	0.0319495815375392	1.21321972785405	0.208745725654449
"RTKN2"	1.17024235944321	1.11149543821205	1.84097274506811	1.2591429023423	1.40193076926911	0.704890551205248	1.84916461609304	1.35861850089975	0.661255241599018	1.19647485393829	1.00494788444265	1.72781810124659	0.714969046998674	1.50817761696829	0.643962368222415
"SLC39A8"	4.04041028309499	3.83766577385654	4.4801099852146	3.29472219343484	3.15337732710064	4.6695824136582	2.08075145252735	3.48202863046085	3.62447526812034	4.10863317752516	4.1753249891849	2.60953159186464	3.79673790543752	3.79706487240786	4.2821432287815
"CEACAM8"	0	0	0	0.00902964407336756	0	0.339190986032078	0.0758982729382005	0.0209208768983992	0.0184197478016887	0.0917251508857169	0	0	0.0222231989079434	0.00732993135046746	0.0227645750660913
"TEX14"	0.0868763428958495	1.10789204140345	1.99173134759718	0.0391303204084701	0.820370560021002	0.215732017265169	1.01438671767532	0.0777291257622655	0.264077578011566	0.101635286041504	0.181094279490603	0.040935945739961	0.0160847757663296	0.008524178543283	0.153182086898322
"LRRC49"	1.03276947788115	1.03347586267738	1.40048328100928	0.967787615964258	1.8401066704079	2.2144792170641	1.85143523673245	0.660531184552541	0.255518861139719	0.721720002000859	0.993454816309597	0.579447610967758	1.14587958135783	1.62247358132544	0.536747713924251
"C5orf38"	1.0548081990267	1.12589241222613	0.66745573195507	1.44563931278774	0.406611768935415	0	0	0	0.840800377230163	1.31445871511588	0.812211506128765	0.248707269180181	0.366271850194392	0.470016698314137	0.721910698605492
"GPATCH2"	2.5882864850923	2.40251754408846	2.15054342991813	2.83853835694505	1.75568236842075	2.32221660504549	2.55767843369326	2.14590077036389	2.23631504498691	1.96032635712322	2.50096517542959	2.53008822630419	2.63433653416716	1.99097482207707	1.31859450629024
"FAM234B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TPH1"	0.122808468218662	0.0658786019045978	0.264350865364004	0.364162816840934	0.126099246060025	0.0578432555748671	0.104748339526252	0.250426343513372	0.108073161371644	0.306517736887447	0.153562553843791	0	0.126189400202847	0.0919776848287802	0.152911041916128
"C1orf111"	0.0225891809275021	0	0	0.0631572063003061	0.268720029696158	0	0	0.0777427275744584	0	0	0	0	0	0.0177970115093596	0.063065166359119
"MS4A10"	0.0124143487239904	0	0	0.03935720361188	0	0.068144535089925	0	0	0	0	0	0.0151648319635195	0	0	0
"NAV3"	0.754884509903984	1.26148267445971	0.270766930056585	0.750190571424876	2.18336899791432	0.349417367683551	1.20088095428596	0.609710999956501	1.50448056496291	0.833226907394746	2.05304006904068	1.21001161957882	1.33005638102212	1.85684031774059	0.495478230465166
"PNLIPRP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEURL1"	0.16599038083433	0.786415281845197	2.89386696863189	0.200103542177274	0.0906625485927242	0.231953355861195	0.109304589106527	0.0466393382950886	2.1306426314088	0.608415640701791	0.139041272610031	0.0588639576878129	0.12736822206541	0.103173781683788	0.43132235578906
"FRS2"	2.89501075632358	2.39740869910329	2.7588745128059	2.67314028892151	3.61370844294828	2.02152592133969	2.86174301238356	3.84471204039629	2.14017331659832	1.86369665984069	3.04621688366903	2.9520157283837	2.80552359852049	2.03842564587002	1.92386416917185
"ZDHHC11B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C1QTNF3.AMACR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KAT6A"	3.45351692075116	2.31801163747155	3.29000335977174	2.49603405383374	3.85057942235636	2.96813684380229	4.25302109571151	3.38358196057045	2.68338542737647	3.32219929606294	3.22116870319865	3.26078896796897	3.19188949400905	2.6758938210554	2.66646347918136
"AGL"	2.5094323582006	2.44892473163662	2.53367920767169	2.0958737982318	2.64620644436205	1.93885409989902	1.46341058796282	2.84980515290112	2.29933698497943	1.96680696601042	2.92254991438289	3.13272653302112	2.57392100850199	1.54315434743511	1.37650154820423
"EXOC2"	4.08723368913422	2.90850262770611	3.83888623424231	2.72747069914342	3.28125313412649	2.53904463201464	4.4865888878532	4.67977564577597	3.61215194666413	3.21298792425424	3.11136272682624	2.36394058962172	3.61361415762808	3.43988838290573	3.41984492613115
"P2RY4"	0.0177578945272769	0	0	0.113451872853058	0.319773986521618	0	0.0558090510647683	0.0604097071819164	0.0361823709223934	0	0.0430487255757194	0	0.0873138116419835	0.0677582023180662	0
"TTC36"	0.174793471663251	0.239436781777285	0.21516727327504	0.342684445668062	0.0605181720624025	0.569541643729463	0.110277039923433	0.0321802068481655	0.310780424442566	0.226475236462042	0.135667116217366	0.0566245197440729	0.196574312422413	0.260243700278689	0.431007777859084
"SEZ6L"	0.0450453360558558	0.0260874079691901	0.0177547594226951	0.0479814591242572	0.0442830363074956	0	0.033411442310113	0.0120756058791249	0.0649231940704564	0.0160244251110467	0.023329951723984	0.0182773727580464	0.0402173087961843	0.0126743028015711	0.0162462833872485
"CCDC117"	3.69363191667469	3.1651112018523	4.12643190935818	4.75853237813348	3.23337195290229	3.71915057689471	4.50730943259052	3.35101765495252	3.51168308652103	3.28900519354087	3.25209316030122	2.71884819676365	2.59929636737515	3.07093109554247	2.29835478986383
"SLC1A2"	0.0572950593089217	0.0524391273364676	0.0468846656222972	0.0863165806288705	0.0083155022768179	0.106412378299351	0.038791192667703	0.0501494174419947	0.0467639276108844	1.20516726981555	0.0868976014290633	0.0434149229165263	0.0316507508780347	0.035224333438195	0.0129045267071118
"ZNF703"	4.28234342442051	3.26376383436348	2.14416386940518	2.06001624603088	5.36513784393444	3.93202336437423	3.5835491697707	4.387448708408	3.75711394563749	3.07001658352428	3.32584833701965	3.22611851785988	1.99532350693543	3.72604100526319	5.98696492389346
"ATRNL1"	1.11582231318722	0.350856461713565	1.66280934512264	1.23848117147476	0.0334273009825243	0.584130306608539	1.92085349835925	3.99739629239318	0.740688853852878	0.965821217182399	1.60617688050517	0.019633602727178	0.93507158233675	0.0738393548711942	0.970464589471033
"SLC18A1"	0.407363629101223	0.356081818090865	0.0618632749947525	0.48005775205802	0.0437628327833732	0.0553972564403524	0.22621441199501	0	0.15840230893342	0.0905587654583415	0.068851626282993	0.0129826514895634	0.0295716183251078	0.0755921175798777	0.0223487071805411
"GRPR"	0.179209740771944	0.613929046521115	0.158878453294358	0.188277476788683	0.125133966128042	0.172340294219033	0.0942174870030776	0.271606748655267	0.0637594983191612	0.429401719796614	0.114442722807448	1.18176091842214	0.0503476160056866	0.371179112028932	0.14038406889707
"MON1B"	3.54369383828899	3.70899280096027	2.84878015745674	3.48246110364827	3.88896237580665	3.08835873123988	3.74326182255203	4.07922875607521	2.78678870840678	3.4965134808768	3.66286629863201	3.4604411518705	3.87869591843961	3.80826147405395	2.97683376405208
"RDH8"	0.434103491581752	0	0.0172469963416774	0.0203758211459634	0	0	2.07263063328418	5.05080204625827	0.0581897129770119	0	0.0711317812616715	3.25124568979912	0.219368043975985	0.259147724306903	0.147479811798627
"CUZD1"	0.188535122551392	0.259356258855286	0.279275158990801	0.285660845005733	0.278716796203489	0.0497911976440553	0.0531817660693992	0.166864526461447	0.197615696716838	0.450579419376295	0.486026966515136	0.343049818947327	0.0176138294354578	0.534075551062646	0.132046451943673
"BEST2"	0	0.13090175212585	0	0.06452275355027	0.0201487782772412	0	0	0.0115295589474698	0.0375156255884421	0	0.0129448335607551	0.135982318195506	0.0140073615431474	0.0135967502344722	0.0502073123507872
"NAF1"	2.88154031120374	2.90161705574696	2.59843548020337	2.72130046822964	3.34208747213868	2.3868247389019	2.93841283379881	3.21748200250349	2.36699356698033	2.74102467189956	3.25984342514189	3.07499344508791	2.94605800693413	2.75715555862421	2.56560692376076
"ETNK1"	4.05209413867133	4.38838587913725	4.20135548826079	3.39668834376831	4.81833931136285	2.80923126590459	3.3763667952457	4.30005048945943	4.09049355846264	3.5101517577843	3.63137207015019	5.1197255194551	4.28491013895042	3.9545871812501	3.40170554811627
"CBLN2"	0.896531491171328	0	0.0108676149474795	0.19245805647613	0.0391969429701848	5.20532212827534	0.0100446287560608	0.0401569069560147	0.032170612892921	0.119472384848241	0.0240458674288812	0.15464580959092	0.0874039101975515	0.0552589009396026	0.242623845158984
"OTOGL"	0.0929639102772426	0.149764675574135	0.100313384295732	0.773144799419227	0.065315181537993	0.0116715424464991	0.209032193172638	0.0436624087559914	0.0431221685099164	0.0227343974314966	0.0280218851003019	0.0644294899904625	0.263239975230649	0.078364104771182	0.13233822716989
"SLC7A2"	2.26462350049682	0.987489322122717	0.913292324637193	0.963761524589075	0.217592430531862	2.16162974735795	1.99936687864966	2.98840293613566	0.400146600132383	1.27271599421741	2.65586927402748	2.72617400912246	1.21330372801818	1.54729928349016	2.93195247363647
"CYP51A1"	5.02469422414107	5.87988952178056	5.25681064922991	6.59312142099629	4.66324782915921	4.37200484431215	6.19782117119258	5.92501790975793	4.73706207117115	4.6973623882331	5.00235372941955	6.50898714503401	5.1536493058467	4.63638390963275	4.62555105107931
"TOB1"	4.27633288291309	4.20196313441553	3.86396322176077	4.60918464930033	4.17575212497773	3.31853666383135	4.47188977392423	6.23250918911041	4.30241045042562	3.69265037003553	4.22387814719404	3.74082504655771	4.91094607673322	3.3774028190598	4.59283373331851
"NLRP5"	0	0	0	0	0	0	0	0.00475990721437673	0	0	0	0	0	0	0.0151061560144265
"ANKRD30A"	0	0.0105466402937009	0	0	0	0	0	0	0	0	0	0	0	0	0
"SSFA2"	4.93289975871351	5.28879595586838	4.35457910313074	6.33289139125808	5.80009746072339	5.76265443899892	4.25499079007586	4.76117089588023	4.75445195625524	3.97772869215224	5.98853245737451	4.88068062812097	5.63671306446323	6.23901130805282	4.39562495705746
"PVALB"	0.272235843960806	0.0487102158671329	0.0630713807935576	0.0395474154337393	0	0.247114515586171	1.53691825768346	0.426470340872087	0.359206284459483	2.22277983598265	0.255744837646313	0.129993933776646	0.232812630818627	0.223880926667946	0.904738028416093
"TFAP2B"	0.0463317996637225	2.78856252299921	0.0056481027664346	2.47113412261412	0	1.43877189585177	0	0	0	0.0199828123733452	0.0358899744609502	1.86142144835106	2.0011609023074	0.00323331289908311	0.0154605452663528
"GRAP2"	1.63468851569878	1.56030898655294	1.75450059428328	3.02321631205388	0.777501777147784	0.897465816964493	1.50496354776646	0.764516013797952	2.44552278380293	2.6086176589745	1.09966887624359	2.9491165374808	1.1751572938386	0.567867633027578	1.15931594362838
"AMICA1"	3.50500802489356	3.06261738043315	3.66226247700561	0.832662809771635	1.93055001155386	2.36901692372225	3.10853282020344	1.99054830791249	5.01459854870478	4.25418584650111	2.9606794340551	1.80169258213149	3.14698914065837	2.01820151438372	3.87654641407766
"KLRB1"	3.23418782375806	2.5741293684299	2.99694727587169	0.22734739184302	1.05799224245411	2.29524400553004	2.36800420272069	0.905274256778192	3.98248711695648	4.05607190516211	2.83762036491527	0.926531598927755	2.56235844582356	1.17791460391599	1.29005867029721
"DOK2"	4.53915260595473	3.37642583803965	4.11405046359842	1.38853673429574	2.04740751426417	2.83180429409261	2.98920623466397	2.42000398456506	5.32180906763655	4.14134286493174	3.41375247772996	2.9580891226116	3.87901463608754	3.60600982861865	4.12368688663131
"CD1C"	1.31080252333886	0.663152399045124	0.853192862390171	0.0950126186364562	0.208191976873613	0.208967914561764	1.24041508546893	0.0384462257005432	1.2185177085449	4.1676630068528	1.5315187049757	0.170854951421014	1.21467193074769	0.11513807764109	0.103765977845106
"PIK3R6"	1.35602827728556	0.953140057203459	1.69450582335477	0.249766915494932	0.626631638949061	0.344334260898799	0.46644492832286	0.500613419819335	1.43754735528778	1.36461165065711	0.699578283047393	0.332675857483612	1.4332399040422	1.09830501083225	1.3948406183448
"NCF4"	4.41572486985975	3.37093425652483	3.27805613662825	1.73913953954472	2.4731569747416	3.89231330287487	2.43462422477788	2.79684171250419	4.89016941176254	5.57678815941885	3.25283495098321	1.86385125193471	3.90301416070289	3.27786352607743	4.51367075541114
"CLEC9A"	0.864299871598729	0.682070288873949	0.823538646238484	0.0120213824735265	0.126545268984625	0	0.104558079735731	0.0149084104869462	0.589607705854353	1.25787356254275	0.588369486656193	0.0548313242739128	0.602661159620769	0.0556360325159736	0.0710774666846087
"PIK3CG"	2.29416195405999	1.17622701536701	1.58099685749506	0.555709666497686	1.58399075887048	0.738421116062101	0.924876336996373	1.30130376184086	2.54473018344543	3.60817053137482	1.30138571369311	2.28268739945478	1.87222989219487	1.22364496114767	1.51409195378589
"PTGDS"	5.93111451753048	5.43260870961021	5.41073625829075	6.92706680775926	1.71200581655457	5.22329897333279	6.27489060628229	4.1076292900202	8.038128856286	9.90673279220839	5.25800062219418	9.6618333109701	2.43763923189204	3.80395026954251	8.05091248489806
"FLT3"	0.726590166576324	0.27335773659291	0.447293538454543	0	0.215134960002232	0.0506453155086004	0.173241309126988	0.0704995181044532	0.769764969989973	1.34471489449013	0.532941784038664	0.0879756706120227	0.401633742951287	0.0557819163546429	0.0175993494496781
"GIMAP7"	5.29911275156939	3.96417680425325	4.84527174839662	1.85600763125139	3.09621967824174	2.95438617517562	3.03479852247957	3.34676404452453	5.67478970623906	5.34641090146729	4.49181462394895	2.78419405288356	4.50939815245637	3.35961744996069	4.44377570739529
"DPEP2"	2.09280787216119	1.42481999444652	1.34979553063309	0.432927881373354	0.682005096207898	0.996902095445588	1.15626392656432	0.950263473442489	2.1125883821003	2.50981996663223	1.27503089350182	0.482296908200271	1.65536098855199	0.754313729786681	2.63421105464109
"CD69"	3.11853000176516	2.15502381763653	2.38628259715507	0.642039327949281	1.19074126825662	0.809711596461648	1.34799723964655	0.509971941516371	3.92896717679879	6.42771845996379	2.21072237898092	0.787451271253163	2.87386535487684	1.74034691249758	1.92628603080973
"GIMAP1"	2.98455016101986	1.85183297759486	2.50124804706721	0.722806984823392	1.55583332990037	1.57290906587056	1.4106830121307	1.86240774777662	3.01759592895938	2.92692168921672	2.1772018465423	1.12344106814418	2.4749888730698	1.49861851640622	2.42486566886569
"CD300LF"	3.15153251778743	1.32642229610106	1.72927649481996	0.488709343240457	0.918235087048491	1.06391015280983	2.01717721394598	1.236621192369	2.60179039555843	2.7996447916904	1.10461846108954	0.781028537658146	1.96914496303026	1.86668646443561	3.15110139782512
"S100Z"	0.814707501534518	0	0.238767297487836	0.0208167171231771	0.212053673874559	0.104510443773349	0.231601368373309	0.154787072045149	0.157312815600654	0.270978574553913	0.120929035666304	0.170870586480972	0.358711887303088	0.16464315981501	0.0991725784651079
"HLA.DRB5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P2RX1"	2.25123129592054	0.697603923760996	0.427786364329181	0.22845854886613	0.278054351938093	0.230762518025008	0.411880135127393	0.107531005358445	2.25828825596743	2.25322688631751	0.539244687689132	3.28253321389151	0.57231587088878	0.195230413965932	0.533819970621333
"TPSAB1"	2.58281128205403	1.97911258468494	0.214706740797155	0.311974442851555	0.0264331610125613	0.72831760378148	0	0.0722492051310773	0.215612128609891	0.201155810835566	2.93296824150275	1.46835914101164	1.52069881714293	2.74243960122498	1.44883489216753
"CTD.2370N5.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TPSB2"	3.362807202894	2.77427260428464	0.399898958368182	0.159461916493839	0.134523118216852	0.547902852106976	0.0398740860716136	0	0.221074020241918	1.13287291845273	2.53537492303284	1.70282595878791	1.34718940330623	2.95507469075148	1.37435790117047
"CPA3"	4.77215223066326	1.51738404876791	1.05693444899683	0.942936320539856	0.0574205341634135	0.666349399069812	0.125933794586227	0.165170773983742	0.0714081977266264	0.416920789919417	4.02896248049434	2.6914906154178	2.50032022461537	2.73640463742603	2.21808212040345
"HDC"	1.25486913258164	0.73544159207969	0.0522919311320695	0.0675972112635476	0.0191492795357908	0.178487743406954	0.0266624745520492	0.043996965073785	0.0509087638519593	0.0379867268970022	1.34842790080616	1.85080742252133	0.74827616114497	0.788944161624275	0.12452857627365
"CD101"	1.04900337261104	0.436312178857696	1.17875287885864	0.892617953224607	0.581688680228645	0.738803282355275	0.387344893082298	0.25541975867265	0.206823237090167	0.848032973480138	0.315009099883956	0.135180292257915	0.814225139553538	0.237328756481544	0.789965821447324
"ADGRE1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COL6A5"	0.0453352538980428	0.708636200846971	0.994013758173014	0.00588867495435473	0.0245874820901119	0.0389024887162569	0.035679716318051	0.0384210803388156	0.0273237245490582	0.0184663958980376	1.24483835973482	0.00830365405560815	0.0413497433227322	0.0212718364231378	0.00727043346930279
"CLEC4A"	3.10081789991941	1.84443587125417	2.87838301632214	0.818501294821865	1.81547910935908	1.59283253761365	1.61901148873674	1.62701609932884	2.91095806539386	2.71036894499128	1.89853536502434	1.53139144237179	2.6952689439461	2.28564042883785	2.54298478685668
"MS4A14"	1.0171344447216	0.285419383131912	0.972086043225556	0.271148943752621	1.10184166080386	0.199651616987283	0.136407314926397	0.99742863064284	0.906613956358015	1.05861435625336	0.625478110284715	0.311591464755835	1.39244932029585	0.49496698064242	1.0797569768351
"MADCAM1"	0.0756815821686896	0.0211104070672178	0.0896676304329408	0.10772689854091	0.031144467406033	0.586071987378115	0	0	0.338036981675425	2.22166676936524	0.091286512614285	0.0305027644718492	0.0604744550558674	0.0216441710590687	0.149031039966918
"TPSD1"	0.797467510850826	0.27700338096958	0.126948943257167	0.117562268726277	0	0	0	0.0239881900862665	0	0	0.0492499017209716	0	0.459843908193683	0.504197817895268	0
"LAMP3"	2.24115069731225	1.36268028104685	4.81788926185975	1.30130668877289	0.808350450274464	0.859263528003476	0.795045004134242	0.668262569925245	2.09928510375371	3.85302753944858	2.498367044486	0.76701359920655	1.48949926365724	1.08446231204105	2.11826336585766
"GYPE"	1.42693561964834	1.42643920960068	0.48371054534573	0.250604492632485	0.157317990213654	1.7852743313237	0.0882773096804519	0.0187598526107949	0.458487524934219	2.25714039455876	0.485607152780237	0.151366450369352	0.452941703207513	0.213848054976932	0.503809204536357
"LTF"	0.927866879125246	5.3929424552159	3.17954847068406	0.231260970699904	0.186612114986444	0.191130535464873	0.480087230408564	0.424918326989663	0.569812357203934	1.96179740422076	1.43193847296671	0.350269226672838	0.568239370855866	0.35023584100746	0.587309298472259
"KCNJ5"	2.43959388445787	0.813945328515389	1.15060841544942	0.281950421536365	0.913902339076413	0.558898460877399	1.99284273852443	1.76761878337417	1.24708898805622	0.288462515184221	1.42947670895752	1.00902462613706	0.574677502043377	1.42046892772892	2.3518869395361
"NINJ2"	2.69985031232216	1.95885195299502	2.21232809135508	3.14699891271986	1.31394816009236	1.92651186393124	0.997319870073462	1.29751132770511	2.42220608447971	3.0925474328615	2.09109893864605	1.80351224021319	2.57967013701979	1.27628225539907	2.01912543282789
"SPTA1"	0.219618958290498	0.132822787226703	2.30523950647469	0.0284044351101569	0.129660673316502	0.011417619558947	0.180855664944282	0.0182822873883805	0.652619572378498	0.538995979046656	0.0420952384397821	0.0169426804458493	0.413892988252796	0.00797250998522504	0.0981521775852293
"OMD"	4.25879778864911	0.915645183241733	0.0828350686985363	1.8678648429329	0.287831003446127	2.20358331806287	0.0453925035112493	1.72571934689026	0.566087413906711	0.0365759150348106	3.53794209074945	2.06391187803355	0.499911181504924	1.31439490561801	1.51212067192631
"TGFB3"	4.70700290119454	3.20639785745042	3.02794137256628	3.1559183897622	2.38992881671892	4.11434203579145	2.43019560361628	2.50284866689576	2.03960517590479	3.2396348049959	3.45706299966227	3.24863046616316	3.10967815139454	3.1425572100569	3.02318259462721
"TMEM119"	5.52404329681338	2.67747554306165	1.59625059409437	3.1528559249363	2.28979021004964	3.49218648066064	0.91791747324392	2.28529419765116	2.99725085163922	5.16447254473222	4.0751475188171	3.53872438591015	2.88709142220825	3.14902111902135	3.57830475382731
"TNN"	0.455649427316415	0.309397989156659	0.0830694149993034	0.0724123534710289	0.0227505443196772	0.0693705629742357	0.0431957477195232	0.0238315202588485	0.0354614038543325	0.0181877668523347	0.096563586340478	0.0811723033053867	0.0893567218274407	0.187642344924389	0.202378225200726
"ETV1"	3.91730285232485	5.15263165594541	3.39372782628619	4.71574514083969	4.11200780660932	6.00478001670676	4.30845189271839	3.07665828128145	3.53513226661872	1.42826033224018	3.90967711325429	4.44024130297722	5.61849269088522	3.40863986032773	2.30689798220273
