"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"Dendritic.cells_S02"	0.00088506981576991	0.121853655382078	0.0957963529882487	0.00386737133450545	0.00763659367374786	0.00461530757344854	1.46055163586247e-14	0.0116617969289617	0.0272545533824302	0.027755169289836	0.0806531606902183	0.0658541018364992	0.0624762884635532	0.0266552415614729	0.000503049593585015	0.0102243852785433
"Mast.cells_S06"	0.085587776368276	0.191647389368109	0.0527842142932976	0.0143138489025179	0.130480472888667	0.130453679012381	0.107456733638892	0.0446762863675134	1.39111212118255e-14	0.064932340215254	0.0926740403734951	0.0858487838307039	0.148656643190284	0.111814465540541	1.49213493455215e-14	1.58526919890216e-14
"Dendritic.cells_S04"	0.0226752032664561	0.033539676363409	0.102802431847686	0.0592127635519497	0.028180476221829	9.21030089297463e-08	0.0343811024895178	0.0944350052230103	0.0932476260876753	0.037389813973202	0.0160258107040608	1.38742116532861e-14	1.59439408286258e-14	0.0404603772865769	0.0344130998044362	0.0518364794377949
"Fibroblasts_S01"	0.0777101424078086	0.0527619500225217	0.0216459815409985	0.0564215581780944	0.108285236228574	0.120679100000126	0.0158013449649037	0.079282016093551	0.0390083555187938	0.0692944197074426	0.037735693502201	0.0784085845608419	0.0415193288624821	0.09441473749996	0.0415247318971951	0.0571740918875799
"Endothelial.cells_S05"	0.086739099166851	0.213333244528029	0.205033119985701	0.15663891819496	0.0948931782160911	0.148975418063993	0.030449492184309	0.270095749130749	0.105794037621588	0.011485042179139	0.173099771515789	0.214822035005529	0.11720454775964	0.176104589498216	0.176642839824394	0.116493610638756
"B.cells_S02"	0.167553801117566	0.132599844625441	0.0138359878444468	0.0544180771235388	0.251360249996423	0.174720702207466	0.0293085349690467	0.0661045656176944	0.109860169449835	0.0772458060587811	0.00995521906337904	0.0712034347643193	0.0815469409525012	0.0400410769172986	0.030632119410381	0.14584715384103
"PCs_S03"	0.0265447388755136	0.00546238289343136	0.064535105454067	0.0818015937720899	0.101845377061659	0.132268690028879	0.116108410804348	0.0950165792054288	0.0194647902508218	0.0178084043520042	0.0115365629413297	0.0503609838664784	0.0133283902840639	0.0428243463865153	0.200240445063005	0.0544903588404559
"NK.cells_S05"	0.0343159973983391	0.0273160428951321	0.203006701108238	0.210821475705457	0.163660054523651	0.152507985266854	0.130326713930404	0.145035627097174	0.0164816056684105	4.13346149538003e-12	0.0288378580177705	0.04345496732871	0.0235728767827882	1.7062868642576e-14	0.033410701836567	0.043001587296567
"Fibroblasts_S06"	0.0595248012620183	0.0468707324293407	0.101728149326776	0.082720871336556	0.203211300451811	0.125482311033021	0.046130301225594	0.0298306234719527	0.0912768399139292	0.160712375211883	0.175701826102002	0.107124994031579	0.0872465742683565	0.100407422470471	0.0783063615207088	0.149096251969758
"B.cells_S03"	1.43182882695034e-14	0.00440518812402209	2.34809323096878e-07	0.122053076130567	0.208981357604205	0.179894822257186	0.139978483651317	6.6552525505914e-15	0.193800771802461	0.0155972904547569	0.175904447918576	0.185316924370162	0.0860752284250456	0.286430593275216	0.0570999647894977	0.223483374555075
