"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"CE1"	0.162814906033702	0.0686699784141721	0.12560304520988	0.153400432090648	0.153331340830703	0.118393345263162	0.134503932706871	0.103105352146381	0.17607080227902	0.19668792318907	0.153093998512974	0.112975101473143	0.178451415054204	0.155687655236976	0.114521565544357	0.107832366428476
"CE2"	0.100739225002824	0.0749334840289777	0.0415475426361544	0.0472035793240038	0.112186660725025	0.102568563094269	0.0446111114111926	0.0586831551312196	0.0927753869588295	0.118395273682887	0.09250645978464	0.101595914797467	0.170409830821121	0.153732042347325	0.165106649487076	0.171544286142199
"CE3"	0.0345691338244678	0.203170672421055	0.0575032671389695	0.0247472971711942	0.0471912942226031	0.0701125158467704	0.0676496525923614	0.0251189246156342	0.0187377842373102	0.0423019663065758	0.0849075864168267	0.0655012279548503	0.113920146281249	0.0940653142590235	0.0128360929559902	0.0200906957949158
"CE4"	0.0731286507299772	0.10936118785803	0.144570693371033	0.0938253237009957	0.080595052929867	0.0981600788785648	0.02434251410685	0.222513231023579	0.0903767077907944	0.0425566551048709	0.0819679674420268	0.109423603629093	0.0586289283917761	0.106806270215637	0.0934005490313708	0.0929478946432107
"CE5"	0.0843955021978288	0.0581002212838967	0.126075105073915	0.111071952366212	0.188131874833254	0.159708892980222	0.0728795078258408	0.12633983164214	0.0675072965047122	0.069082489670066	0.0612511097272876	0.0761662070200897	0.0569841708031945	0.047208922686724	0.0950133846500794	0.121314955545653
"CE6"	0.102100976240103	0.0815928481007644	0.118801391637581	0.167787793532108	0.124794428751556	0.137796196233229	0.184343386005817	0.126839264264878	0.067164212473689	0.0203175449619079	0.0884788324111915	0.127801128131468	0.105347046464871	0.124114384808665	0.117223377482877	0.162561784650907
"CE7"	0.141317313551432	0.025740369875867	0.0583300973336692	0.109329407633046	0.0266325935917364	0.0296819882899621	0.0894535382289953	0.0415007618804474	0.214319719921813	0.191329816838525	0.163118074642154	0.166584014143874	0.104268917110148	0.0816816963507111	0.133438371391216	0.0824595210793294
"CE8"	0.155960417963281	0.0522048470770459	0.0820474117551506	0.167838221416956	0.172262060212772	0.144132309362179	0.17407951045265	0.0794995948590764	0.162389378671768	0.136293660579631	0.165903683916352	0.137622611540128	0.107409122548583	0.10261030937243	0.136404718246654	0.0942793876659262
"CE9"	0.0683595529429283	0.202946945534154	0.120476423148564	0.0398138751645178	0.043667295067868	0.0669395178206854	0.159876659116211	0.116862485254645	0.055609920847249	0.0835867114833821	0.0470011645623999	0.0383341380167977	0.0819146956845459	0.0705883448964597	0.061744476867655	0.0411952534778031
"CE10"	0.0766143215134555	0.123279445406037	0.125045022695083	0.0849821176003189	0.0512073988346158	0.0725065922309567	0.048260187553211	0.0995373991819991	0.0550487903148143	0.0994479581830836	0.0617711225841462	0.0639960532930884	0.0226657268403068	0.0635050598260475	0.0703108143427251	0.105773854571581
