"Pt1.baseline"	"Pt2.baseline"	"Pt4.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt7.baseline"	"Pt8.baseline"	"Pt9.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt20.baseline"	"Pt22.baseline"	"Pt23.baseline"	"Pt25.baseline"	"Pt27A.baseline"	"Pt27B.baseline"	"Pt28.baseline"	"Pt29.baseline"	"Pt31.baseline"	"Pt32.baseline"	"Pt35.baseline"	"Pt37.baseline"	"Pt38.baseline"
"S01"	0.0318707139698581	0.011178414975004	0.0177334901299276	0.0224888701680079	1.84741954055145e-14	0.0129921946016588	1.10649257740546e-14	0.0115466396470018	7.14767084267486e-15	0.0294820592386381	0.0810510400810737	7.21654078309172e-15	1.10627511381464e-14	7.0120943036402e-15	0.18390846737042	0.196479513228443	0.000951254054745175	0.00287841618134145	0.0497828317388123	0.00967639512518411	0.047963309279307	0.05223746519677	7.7279028558005e-15	0.00742513603415505	1.06282181042835e-14	0.00404186021010925	0.627166525761747
"S02"	1.06224277547087e-14	0.121098035020056	0.0726459288303979	7.47196656365069e-15	0.172616487026233	0.0202331231796159	0.075177727826446	1.06337948502458e-14	7.14767084267486e-15	7.73442762070553e-15	0.0760589804224123	0.0190610283896813	0.0902437132782294	0.190468937031086	0.00777036749634051	0.00863976668660666	0.390724904775732	0.116928242550466	0.0522127226072554	0.0431363669490655	8.56725036564615e-15	0.196871974245097	8.21371257339594e-09	7.66956458412713e-15	0.000990811161184326	0.00282502729246162	4.85477822861636e-15
"S03"	0.0805815258384445	0.0724726482135182	1.10964221186706e-14	0.0125441337269336	0.0179828672376859	7.73674592816638e-15	1.10649257740546e-14	0.0150023420036963	7.14767084267486e-15	7.73442762070553e-15	0.0915417447399429	0.0449396342321564	0.119471965597206	7.0120943036402e-15	0.550977629771785	0.181531608555727	0.0792378452070308	0.130727017816311	0.227958306020391	0.0524868869287162	8.56725036564615e-15	0.240718899127961	7.7279028558005e-15	0.00174741399976508	1.06282181042835e-14	7.76218066449001e-15	0.0175879720772419
"S04"	0.0364140013473158	0.0446831513728348	0.0584710796369734	7.47196656365069e-15	0.10569443329082	7.73674592816638e-15	0.143547185515265	1.06337948502458e-14	7.14767084267486e-15	0.0435073627270245	0.357925013423875	0.100797240484212	1.10627511381464e-14	7.0120943036402e-15	0.0284642800359908	0.198961670800965	0.211049312588675	7.38995019259554e-15	0.137677331541886	0.0549470187519389	8.56725036564615e-15	1.66070638935322e-14	0.0444568138230316	7.66956458412713e-15	0.00711504729207281	7.76218066449001e-15	4.85477822861636e-15
"S05"	0.306397773307141	0.144457975754144	0.0512618189432535	5.67998835686626e-12	0.0191508922571381	8.55042774484188e-14	0.0385389907826831	0.176791176027913	0.0674049115823783	0.0199610851155384	0.0839047641782944	0.0911803348084671	1.10627511381464e-14	7.0120943036402e-15	1.24245218820498e-11	0.198002908244636	0.0802368482693591	0.0809042331558891	0.0583914246242302	0.0402057751392621	0.0368772006101566	0.138491334440662	0.0130947670783978	0.0545493151080844	0.0158129608585817	7.76218066449001e-15	9.18972648328289e-09
"S06"	0.134923636499364	0.00510925978516922	0.0204400442958433	0.0359777184017844	0.0845189280171351	0.0573244596104028	0.128728587526376	0.00880723885653958	0.185978591538718	0.203232532856728	0.136242621460022	0.123529868454754	0.0525469349920679	0.111111804148992	0.00447451626532436	0.151820480349196	0.0774093989654824	7.38995019259554e-15	0.0194490611084206	0.0265190253589653	8.56725036564615e-15	7.35017679389426e-15	0.137533759826019	0.231732393238813	0.0098977341734875	7.76218066449001e-15	4.85477822861636e-15
"S07"	6.50291865266474e-06	0.128857168628666	0.040919175246118	0.042302701574752	0.0796371378046353	0.134065466762153	1.10649257740546e-14	0.0773654775502595	0.258467990418015	0.145204383044301	0.0494828792453711	0.330602205385873	0.0178940992848276	0.0256048375915679	0.0635894428850296	0.0047958401245722	0.0245295958202029	0.001137687385334	0.0166937117982574	0.0341622547710147	0.21069098407361	0.0317608327186248	0.113651934945075	0.0763527651152492	0.0896814935101298	0.0809315322685215	0.0856329893635768
"S08"	0.133159622842332	0.15441902163415	0.163990758849982	0.263641768169591	0.230979514745972	0.148243326701652	0.056978812488192	0.0320835283796538	0.0305051699727823	0.0381602530800516	0.0250147542693194	0.134729935173747	0.0618179499271285	7.0120943036402e-15	0.00159066503601705	0.0198428397232101	0.00527887081291725	0.0579366120239538	0.102864374439083	0.160218580677378	0.0665991014889307	0.0627891398860878	7.7279028558005e-15	7.66956458412713e-15	0.281067498535488	0.053080685505212	4.85477822861636e-15
"S09"	0.045389334107329	0.137355403654833	0.137904214795499	0.0521777311898656	0.0677469623460732	0.124997126734504	0.0572128367233741	0.256274956417557	0.0510867936691479	0.127893152542796	0.0115847291681533	0.0187491190762854	0.146833018784565	0.0969475447529476	0.0127501643843762	5.51625701595931e-15	0.0172142494322094	0.0592874415749924	0.0373885182274149	0.0702767125394182	0.00330814115795149	0.0907105421468274	0.0114886091425792	0.148442983404323	0.0155417775810905	0.102410018305956	0.0421912635661344
