"Pt22.baseline"	"Pt9.baseline"	"Pt29.baseline"	"Pt10.baseline"	"Pt27B.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt23.baseline"
"MTMR9"	0.199328063437302	0.171501812642268	0.150852602688946	0.13575598336008	0.258463875610223	0.161239676404936	0.228297616777778	0.222466333272141	0.128777754781069	0.169007071696671	0.309510665180694	0.310696608200521	0.181118475197088	0.155958918542312	0.160824257717993
"RTN1"	0.70265545409427	0.586005232193997	0.82160412580648	0.171524333672453	0.635807133163669	3.56121797709594	0.332494422626739	0.458744589256544	1.04416200992605	0.514175555341655	0.593852018446475	2.79729772127325	1.12358659942342	0.292911075264024	0.329646666902779
"SPOCK3"	0.00216670919358597	0.00743607308560366	0.00318327544146507	0.0271001978636232	0.00141189634388952	0.0162198502814003	0.00185105748155315	0.00526296326003537	0	0.00285359847899375	0.00154989662153244	0	0.0568966975475384	0.000851129396986725	0.00122950826283615
"RAB3C"	0.1656299179273	0.0218000106843233	0.0116194947684388	0.000817556837972943	0.00232380600561067	0.0511794707596886	0.254476546321941	0.00618331970616656	0.0480420942485294	0.0293864093917673	0.0412231418783793	0.00279647241266236	0.130381523918451	0.0170530992545766	0.243036003411777
"PLA2G2C"	0	0	0	0.0202459620962697	0	0	0.0286641010692369	0	0	0	0	0.106908683866056	0.024808302194781	0	0
"STXBP1"	0.920624177499349	0.544509739411353	1.24849001325524	1.50330274058171	1.92634312443177	0.350143473985963	1.29618934990907	1.04062632439822	0.55157915428948	0.874125986996025	1.30927385567805	1.57122952881449	1.03497630929743	0.759770958294502	1.23527347142931
"MSRA"	1.88720330408563	2.06270988258215	1.16970212415697	1.11195748988957	2.40717770886979	1.47752432772363	1.70846907875795	1.35189952629393	1.82120184575523	1.59772773649548	1.72794728991355	1.7099194490421	1.53919604202359	1.42937737167943	1.89491727423848
"CLVS2"	0.000185127808477804	0.00109549574490033	0	0.000502432803651655	0.000474183953152532	0	0.000448801520531009	0.000199067547542487	0	0.000618372147783236	0.000332823517344334	0	0.116614718592074	9.04128752228033e-05	0.000371570025059365
"RIMS1"	0.00101376645140406	0.0047753447295903	0.00324389409782175	0.00180757600066619	0.000432567052538356	0.00203712335007345	0.0026686860552339	0	0	0.00158983185089242	0.000824049641058776	0	0	0.000507357071725278	0.00118518533237886
"RGCC"	1.10640570240363	0.755411365938213	0.636826183179844	0.699709631874423	0.273709457894826	1.10623200927182	0.613975876526628	0.452952286902262	1.18164558697148	0.746710432040822	0.948499125919363	0.242879289334194	0.519527163730205	0.690279042134217	1.6212368375724
"A4GNT"	0.00538852011055828	0.00434794281212749	0.00109656960924408	0.00215460221789714	0.00193176363143728	0	0.00100042888199625	0	0.00155736107320676	0	0.0021989315779391	0.0220500253431795	0.0283707448600411	0.0100942727447267	0.00369841519890774
"LRRC32"	2.0472976149101	0.935122855792444	1.01786776811492	0.785036969062919	0.325318597488804	0.533176033877324	0.81209865943283	1.16108905305122	0.424966291310513	0.391114520917222	1.42672764721616	0.757525654167048	0.827794999913383	0.910981117060091	1.67905823992199
"EIF4E"	3.2113300554715	2.97311177036654	2.994706063469	3.24941692114269	2.58361814842776	2.09169613668761	2.80900562185857	3.40911796426948	2.70481488045243	2.37934931470262	3.34429136045926	3.43800692979326	3.40571979599412	3.14155962154737	2.7788881365345
"TAF9"	4.10091725858834	4.84403037132512	4.20107352863137	4.31509681979586	4.86175876093464	3.61778869213087	4.36049177602033	3.86929243947994	4.37618551282577	3.96183266719822	4.22196216835403	3.48548886831533	3.96585397227521	4.23252477305337	4.38235746519161
"FAM216B"	0.0198203775448685	0	0.22565153642185	0.0131231342934432	0	0.0130630608573088	0.101296741890204	0.409308406682317	0	1.09187461387908	0.0198047241188906	0.00900056384261151	0	0.00843985936217089	0.0241660857374093
"CATSPERD"	0.00240048071468935	0	0	0	0.0026237607567845	0	0.00274697078124213	0	0.0309042164649724	0	0	0	0	0.00349210773965512	0.00825579254341163
"ZMYND10"	0.00915143085528289	0.0533546115342279	0.0508672561559005	0.11706408243839	0.0110062987252827	0.051002948875387	0.0279419533483765	0.00432744686813223	0.0327367193711218	0.0188771499666275	0.0698855055321539	0.168169819871409	0.0485155745615172	0.0582248898720239	0.0613956401845877
"DNAI1"	0.00163942883733884	0.00229576313571421	0.0102871994929137	0.00129395820646846	0.00337441446673136	0	0.00251571914981684	0	0	0	0.0018242383569872	0.000783776780931857	0.00105729468977558	0	0.0102908769233474
"LRRC18"	0.0227565717043357	0.0118649426548784	0.0233355216138966	0.00223551338146936	0.00603584094986282	0	0	0	0	0.0208427375904415	0.0277150178456287	0.291458858754548	0.00271766541444697	0.00190991843441713	0.00923129123382311
"STMND1"	0	0.00200417731713387	0.0359776231433197	0	0	0	0	0.00224908679911507	0	0	0	0	0	0	0
"DTHD1"	0.0301679589409405	0.00503929434819218	0.0569454493078937	0.000427365192297452	0.00714668035543743	0.00192466777108507	0.00983324639049115	0.00170425229017321	0.130691963593078	0.0413029486802534	0.0161550621256142	0.00189830339385816	0.0638476533996576	0.0012436559948419	0.0151104514572764
"MS4A8"	0.159286700893883	0.0111388174859967	0.176211380126535	0.00516527797226114	0	0	0.0473012647808054	0	0.0123527041203144	0	0.00531536913733894	0	0	0	0.0147294879172183
"ECT2L"	0.00821282325753381	0.0135574167986442	0.0240482518129828	0.0251985565611227	0.0235831742628807	0.00415810334481519	0.00699805854692434	0.0129167219613998	0.00683743853393539	0.0164252558617286	0.00820338837989159	0.00142109706836365	0.00324964447432067	0.0151242381566495	0.0175403134850284
"RIIAD1"	0	0	0.00574678976498741	0.00503992631078953	0	0	0.0369610328986073	0	0.00859910608647605	0	0.0104127772653375	0.00313074365103241	0.00454579597692216	0.00353525325827663	0.00525790719856221
"SFTPA2"	0.00194404948006098	0	6.24270758987584	0	0.00177174917001514	0	0	0.00130624553333317	0.625101868829606	0.00208933409042019	0	0.0102145634981574	0	0.000400205419945893	0
"GGTLC1"	0	0	0.193185529512964	0	0	0	0	0	0	0	0	0	0	0	0
"TEX26"	0.00132202161622639	0.00661087125552707	0.00424287962239509	0	0	0	0	0	0	0	0.00182512858013273	0	0.00120770715805928	0.00155292844463761	0
"SCGB1A1"	0	0	5.62711385848159	0	0	0	0	0	0.492342836748607	0	0	0	0	0	0
"SEC14L3"	0	0	0.0216261008979969	0.0564781295883553	0	0	0	0	0	0	0	0	0	0	0
"SFTPC"	0.0121014246371963	0.0187329192562415	3.29069395663423	0	0.0528785133284757	0	0.146695582599977	0.01426838555328	0.718543846553975	0	0.0054428030554552	0.0152881619385087	0.0100413960356925	0.00599717621455692	0.141094239061826
"NAPSA"	0.0588417322437442	0.0490789766669906	4.77331810314678	0.0580887806587798	0.0855881783707593	0.0248592673977946	0.008843395490773	0.0766934596369439	0.426685782228944	0.205150336508068	0.0875360385767942	0.00557563599504078	0.0692851147823269	0.0608808923976678	0.0234609316636341
"SERPINI2"	0	0.0326235002152015	0.00245674934809953	0	0	0	0	0.00494647752212609	0.00193078879682413	0	0	0.00171491634664961	0.0120366363328121	0	0.00237314415507051
"C8orf34"	0.764739311094547	1.00182835873059	3.38893694196058	0	0.345598395095772	1.02169100543172	0	0.382274948457482	0.509676000789923	0	0.195910756075779	0.269914238414393	0.551428420104468	1.35390568106679	1.24781839301721
"AP000322.53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AZU1"	0.0977849976128832	0.0132785785760521	0.0474873300528693	0.0182722927956581	0.0503383107346371	0.169252982329244	0	0	0.0617337205524175	0	0	0.0168686114534243	0.0425598894084925	0.0236908330301818	0.215462936804962
"AGER"	0.502187505286387	0.448565610017586	0.746729912554418	0.344702451239102	0.271544664179414	1.06808604389133	0.461055248628389	0.239904783597087	0.531901643134867	0.791525725886128	0.441217268233112	0.30633352151353	0.408641786361266	0.274406613007393	0.883677949639562
"MS4A15"	0.00549113037755378	0	0.0212721499222541	0.00978843378367314	0	0.0633527361188868	0	0	0	0.00936905414347465	0	0	0.00612326642753953	0	0.0630646623685612
"SUSD2"	0.219621212220611	0.0949753494496326	0.318855023640307	0.324631454451387	0.0328122252725722	0.0841840923611036	0.171118726337907	0.0189190149426578	0.0487029700940326	0.0189003473142132	0.109928121398326	0.567964671161085	0.0983951096155755	0.0405368287617625	0.142419348144857
"SLC46A2"	2.02849240684518	1.04982840272893	3.00594116446119	1.46516365022753	1.98566773804443	1.27931785341303	1.40792227513114	1.58676248204485	1.33961535368634	1.07180043108953	0.921664987399878	1.15359334442794	2.22999637979365	0.832176937732283	2.22389547520932
"CHIA"	0.00096194457730058	0.00108713012191987	0.134709432223963	0.000594024952490511	0	0	0	0	0	0.0250101300895966	0	0	0	0	0
"SLC6A4"	0.00824341041331163	0.027013871942431	0.00371702958466136	0.0124210558997355	0.025305828821222	0.0426826633483334	0.00941297919147795	0.253544948373862	0.00327614314826145	0.0230776145928988	0.0187822459154764	0	0.00877010594664427	0.0279306907496311	0.00594075914579168
"C4BPA"	0.0104891873001686	0.0291799870716641	2.27953008986722	0	0	0	0	0.0135366050982026	0.0203658433617124	0.0403213899098751	0.00691443390290037	0.00286629362603564	0.00106557589602463	0.00512389889397193	0.0178260335790716
"MOGAT1"	0.00342470583940483	0.00383387871306208	0.00187569906188707	0.00716395033284469	0	0	0.00490094786023847	0.00168598589116639	0	0	0	0	0	0.000531684001757908	0
"AQP10"	0.0427555869872065	0.177056502035927	0.0576740207895316	0	0	0	0.0467454879177525	0.210824249422239	0.361162245121989	0	0.0763133975299977	0	0	0.0394895601186634	0.293743025274204
"CLDN18"	0.01395293724058	0.00546524563636523	0.136246473204922	0.0127963270620853	0.00960990987250781	0.0188616624685054	0.0131120022926342	0.00573558670864341	0.00551303202671926	0.0044379581768654	0.0109830368446936	0.0156173376228317	0.0188835758687251	0.0180718299025407	0.0124220658793301
"HHIP"	0.00268929780288599	0.00575785922975388	0.00271651944728438	0.00847152168987821	0.00143288120233147	0.00193653578255174	0	0.00464552269830481	0.0007312440083224	0	0.00553940604048792	0.068863562219989	0.00211322617583265	0.124207493719871	0.0149440705513804
"RTKN2"	0.0576557596993594	0.0528558436262221	0.120471687162607	0.0645682291501526	0.0822202414252984	0.0278972428790079	0.125150206597316	0.0763595695578024	0.0277933122275851	0.0562090057333829	0.0480957159973814	0.10931918660177	0.0299789921645547	0.0879973573922192	0.0268940378482774
"SLC39A8"	5.94980239361562	5.71676172292616	6.45543459802382	5.16728830974263	5.13044501774644	6.53049080933169	3.86513670456305	5.44817436190066	5.54701213737293	5.93825732327042	6.13640649930373	4.4571821637416	5.69903468743462	5.75715505923984	6.2382179627527
"CEACAM8"	0	0	0	0.00039546664030418	0	0.0156686694932146	0.00360239575316165	0.000973039228753234	0.000824195454732512	0.00386696633180944	0	0	0.000974244661840998	0.000333072484540978	0.00101980966081142
"TEX14"	0.0115905509728801	0.199177673751295	0.485596878348899	0.00518358789113802	0.149244892703384	0.0284609867442136	0.190990973190797	0.0110173247459601	0.0381315128084009	0.0128509953188056	0.0256631154551118	0.00562328158501824	0.0021087993312078	0.00116145438797558	0.0213837237937101
"LRRC49"	0.179695363614811	0.17749180810584	0.28106925944411	0.166214591182003	0.441837841620758	0.524962140709901	0.436411457309035	0.108984768492964	0.0359216255638289	0.107892389239152	0.176021470036833	0.0914607891748527	0.207157973053125	0.351315712961427	0.082194259437689
"C5orf38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GPATCH2"	0.575136848215396	0.49874282270553	0.430367255600199	0.683050510928593	0.326847969624092	0.455771692953587	0.594399372388073	0.440016663299725	0.456338949419158	0.340794651661217	0.555961425366994	0.572574214941829	0.59538867299864	0.382882470352085	0.201297194129263
"FAM234B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TPH1"	0.0324970655041531	0.016940774007304	0.0749515819315959	0.103209904706913	0.0365298544598335	0.0143112383695409	0.0294406670850256	0.0728453059984461	0.0292230178540653	0.080315185774502	0.0422717766704905	0	0.0335508608657261	0.0252423721165783	0.0418100995454568
"C1orf111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MS4A10"	0.00376889062409005	0	0	0.0121146806246057	0	0.0199367941191957	0	0	0	0	0	0.00480988003250107	0	0	0
"NAV3"	0.0567020326253354	0.111484994745455	0.0178503720330942	0.0566651037126645	0.294141953122315	0.021746086915106	0.112180073830498	0.0463906075404209	0.15043792021	0.060725857926646	0.250521091085226	0.110974875429531	0.122515055227691	0.213980729235295	0.0349311444442598
"PNLIPRP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEURL1"	0.528965827522252	1.84629481001869	4.65335151498218	0.627029077273731	0.331095249114982	0.680026934430237	0.384333475858217	0.172702744012346	3.76475411315494	1.4840283118908	0.464095865602164	0.211556120091719	0.418534841404845	0.357936269551488	1.2005459163456
"FRS2"	1.30304628906355	0.970347839955086	1.23871560742347	1.16017684470041	1.92816542207101	0.733738446456318	1.33666951148973	2.08630421259158	0.845585239416513	0.648421645453701	1.43762671226913	1.3804975093853	1.24543874498579	0.799753303691259	0.725343131476618
"ZDHHC11B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C1QTNF3.AMACR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KAT6A"	2.75112771452744	1.70639749348815	2.63917840937029	1.88453046271714	3.24271441316044	2.24354809101096	3.59797969902246	2.76349325146382	2.07186010104921	2.55814702291392	2.57295297794154	2.6233231415692	2.51213818772464	2.08610497752578	2.0563086737147
"AGL"	0.810552236035072	0.770879400620954	0.84458476508144	0.613379710785864	0.944939340713052	0.518659439112591	0.380077514081756	1.04448396837429	0.71924939201578	0.526772070676525	1.06456004553066	1.20359147103404	0.847053454032905	0.402200674497259	0.336838145944786
"EXOC2"	0.947794129806555	0.456955994484406	0.847454317275003	0.410248460564847	0.636537445822341	0.339805872281186	1.21907404943393	1.33573056051138	0.738936435795247	0.539153547093298	0.544196263926282	0.323628490456522	0.727083903667646	0.676502981792624	0.657986373159636
"P2RY4"	0.00508368015496134	0	0	0.0334975267023476	0.107613705155823	0	0.0172143972051457	0.0186164060152138	0.0106749908668727	0	0.0128034798408371	0	0.025528641476138	0.0205313443214931	0
"TTC36"	0.0183229705818188	0.0252617894622244	0.0236208037852245	0.038157765008621	0.00670040539804063	0.064407627457451	0.0120921001520411	0.0034369575854028	0.0348827195517667	0.0227726328567208	0.0145027636794175	0.00597120779779892	0.0208293618632385	0.0292963588768551	0.0502430435741364
"SEZ6L"	0.00241422238117178	0.0013700533414703	0.000975370722206499	0.00259302263205564	0.00259805552481642	0	0.0019046597485887	0.000682199833902042	0.0035933951698529	0.000802422518606662	0.00128190089785436	0.00101381212258469	0.00216051035894896	0.00070283749846271	0.000884693717621416
"CCDC117"	0.674569874221186	0.47756540659156	0.88777211942764	1.2086523304964	0.54550932011278	0.657695690444789	1.11049468466319	0.575020011216701	0.616429310386399	0.499027629831914	0.525729120175102	0.3685893374044	0.32612758692118	0.471517356648324	0.263891773875024
"SLC1A2"	0.00315664640968553	0.00284421762299878	0.00266238629536099	0.00483662539500149	0.000493656276057694	0.00566409320586799	0.00226804754113743	0.00293710059020435	0.00263419591521256	0.0930015912080522	0.00499179847212333	0.00248597420530499	0.00173594105591507	0.00201473571691515	0.000718688335321673
"ZNF703"	1.69114704006108	1.01765579365438	0.513196404445983	0.470541236275254	2.65950627237436	1.39902068673142	1.27316033937177	1.83373917307418	1.35126740056478	0.88182175242639	1.08792028796421	1.03829696154122	0.445883510726206	1.34759487951792	3.12639562013316
"ATRNL1"	0.208565992341062	0.0512690792509476	0.376931843850394	0.241842269333109	0.00492636892047995	0.0884416312866221	0.481804169930752	1.64428367414905	0.126626696159563	0.163258704462037	0.357629042054725	0.00274785429113037	0.166085598874282	0.010519593088872	0.177788226311778
"SLC18A1"	0.0357511086258194	0.0303045886027886	0.00501878573561552	0.0434634476030282	0.00373694227720912	0.00412211479064265	0.0199721370067412	0	0.0131500797404012	0.00676380656465219	0.00558913417113612	0.00104677629306498	0.00230482534878981	0.00622793219912595	0.00177552944158246
"GRPR"	0.0561014673580793	0.210136436996402	0.0511610359776404	0.0594947511607284	0.0422885714590468	0.0512418447107418	0.0308353278564538	0.0924480912984877	0.0199136867468703	0.134925990463454	0.0364075316321028	0.482419119425648	0.0153393619676186	0.126959375654003	0.0446421214142698
"MON1B"	1.70826519830887	1.8208472574545	1.24169635273039	1.66927737246864	2.07641292576115	1.33187406125296	1.9314048673096	2.20302602622808	1.19391292176009	1.61529658117479	1.83273108394162	1.68818127613833	1.97360571937777	1.96108446278698	1.32156453320129
"RDH8"	0.0371118349436434	0	0.00133133023759665	0.00153349931520158	0	0	0.32668501756181	1.82479703805534	0.00451480954561699	0	0.00557749518169405	0.731554688504221	0.017547480959401	0.0218683590675036	0.0117738441577092
"CUZD1"	0.0174460083431127	0.0242104208308048	0.0275091748268251	0.0274693942202467	0.0290457639661193	0.00419013373208038	0.00503219401600701	0.016334284016194	0.018813108971207	0.0428322765988471	0.0510886353580046	0.0348143690346214	0.00154963111998519	0.0577334774401975	0.0123076947919412
"BEST2"	0	0.0166770387879738	0	0.00822918584029903	0.00275577659674964	0	0	0.00153059202823958	0.00483320283211408	0	0.00166596916739893	0.0183670579944549	0.00175330604300365	0.00177254828380007	0.0064915285516742
"NAF1"	0.826306590626286	0.827570454192622	0.709102541594456	0.751984578057024	1.14729320974265	0.57340945819177	0.898354943784099	1.05226792761068	0.602091311642371	0.723313941909476	1.05328994979087	0.957003527291211	0.861764269325727	0.791813778903732	0.689369694440079
"ETNK1"	0.916224342855228	1.08347530813541	1.01721290640963	0.628987560339051	1.43082300214013	0.406056845574273	0.651034389479945	1.09357199996568	0.953345225244709	0.63966420226041	0.739406764572435	1.58816249861252	1.04029710397808	0.897820636331554	0.640232285054763
"CBLN2"	0.101234495800417	0	0.000951575933482619	0.0173930462184405	0.00366625110303512	1.9554608058006	0.000907756346569139	0.00365631509857803	0.00281328370754608	0.00987876320601585	0.002110830470092	0.0143086464016479	0.00761196705299803	0.00496153075429953	0.022686010756687
"OTOGL"	0.00944472665703211	0.015274324392091	0.0105637287158327	0.0982562276369985	0.00720201539884618	0.00109873974908264	0.0235081867334754	0.00465391568704911	0.00442501898503517	0.00213134025855865	0.0028803293457135	0.00677294398758868	0.028329728456102	0.00828670293157914	0.0139609330218284
"SLC7A2"	1.55020403490748	0.576380487769599	0.548962074626029	0.570678445590452	0.124786169158391	1.41878067866967	1.39096454608525	2.24666657269197	0.221828603671898	0.745894566221743	1.91641140177259	1.99000175598203	0.740679752096007	1.0136772926349	2.15295594715581
"CYP51A1"	3.37847460611599	4.17025566819072	3.64069600773486	4.8910878714712	3.1602122234306	2.71808705913823	4.58688760480912	4.31979143772113	3.14496061107175	3.00172961831373	3.39946050549973	4.85887600735975	3.50425033766115	3.07669168352632	3.04219148725862
"TOB1"	1.70870939824433	1.6408363417372	1.44960683113402	1.96743810345563	1.72590613386517	1.03791113998578	1.9234218468113	3.42755018651531	1.75378359966012	1.25650829036429	1.70239286664128	1.3753365946634	2.20305508457524	1.14566180593763	1.97414281994149
"NLRP5"	0	0	0	0	0	0	0	0.000401105462508599	0	0	0	0	0	0	0.00122938064812592
"ANKRD30A"	0	0.0244336585079755	0	0	0	0	0	0	0	0	0	0	0	0	0
"SSFA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PVALB"	0.0294602689413802	0.00484443857957946	0.00660863673045652	0.00400665958084343	0	0.0252277491512522	0.265096689667219	0.0515914150291394	0.040983175452986	0.426200715381836	0.0284198448658218	0.0140405331845728	0.0249790392609584	0.0249424077517603	0.122833843943021
"TFAP2B"	0.0552139777536868	2.99374609911361	0.00697991297471644	2.69441060069966	0	1.5577497156258	0	0	0	0.0225124927005168	0.0441732484947685	2.10002687225264	2.20295271982154	0.00404087189626497	0.0189341927293411
"GRAP2"	0.711237982240261	0.661506345036956	0.801756387480923	1.66628330248279	0.306502549556032	0.319872379633949	0.672731541007882	0.293240168798816	1.25162022915958	1.2962337190997	0.4406918170315	1.64368664320092	0.467100008704119	0.204985223126221	0.467768057385782
"AMICA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KLRB1"	1.05089060222539	0.698377754782414	0.941451316346399	0.0312719218845544	0.202893609495998	0.559186708562148	0.647461089254285	0.161622700522189	1.55391337857657	1.52579252520171	0.855283311116331	0.163310926896967	0.702925858867497	0.224364550875328	0.24968270790076
"DOK2"	3.93795089871031	2.7987579696491	3.56874052079736	1.03532179108635	1.68232546272259	2.24648310345544	2.52898753968967	1.99488006081586	4.74212313159021	3.47386716574077	2.89156068570122	2.47302432454886	3.30223071719828	3.09181157611029	3.56714616396344
"CD1C"	0.273107487375196	0.112339427575549	0.160140806287539	0.0138573566616952	0.0341097404903192	0.0297705486630791	0.268768470608463	0.0058316002364239	0.252933910651455	1.7018167190019	0.350267427146667	0.0264109846754033	0.246874899140454	0.0175337971779562	0.0154486322249748
"PIK3R6"	0.142967684057027	0.0863005438627441	0.207266924150614	0.0182307376651975	0.0562805839452238	0.0244785123759924	0.0387455433766882	0.0419741141579097	0.159730511698359	0.136488249921341	0.0607875771746448	0.0258582631393641	0.155775899748657	0.110622017161147	0.152684114657453
"NCF4"	2.20727933700681	1.39990631226426	1.37872387265666	0.504808441514131	0.915793514027108	1.74031427663664	0.87714944581453	1.08912512132655	2.6388963522664	3.14389847350475	1.36002644735258	0.575495880244001	1.80425449955554	1.38842725653364	2.31748571556164
"CLEC9A"	0.10489999474798	0.0769505638546173	0.101895750069097	0.00111741686500749	0.0132523473442993	0	0.0106047492519299	0.00146716849637312	0.0671059682932773	0.164335199837907	0.0673582312412046	0.00535403468877954	0.0674348916944526	0.00544254887956313	0.00685336272036105
"PIK3CG"	0.864938763666489	0.334885224350166	0.519318694557823	0.13692515443622	0.546130897816279	0.180925947729947	0.26518550671587	0.409508452815542	1.03094516888185	1.68748446240493	0.39845271739579	0.886714939329864	0.643285256873039	0.371521292352151	0.485891181330834
"PTGDS"	2.44716143391109	2.03099673927727	2.06627399410262	3.32504927241831	0.244827266239246	1.83359040345464	2.81886015858419	1.19160489457076	4.38790070536667	6.08994169521054	1.94688023259451	5.99280887128442	0.41043987467518	1.00449304163542	4.39976489177068
"FLT3"	0.263671343046351	0.0881452380090867	0.157227906968302	0	0.0757853743816628	0.0149279832956738	0.0589764928515571	0.0233899786305014	0.28869962734383	0.530925858333533	0.190715363520933	0.0287218018504493	0.135803820657307	0.0181027467303009	0.00555219603472614
"GIMAP7"	3.21899806733669	2.04256023951685	2.85112070646266	0.652306292572423	1.48085424752322	1.25692191448444	1.41365308046939	1.64031463517973	3.60050857254434	3.18712699612084	2.53815473852926	1.22139001229527	2.5198136528928	1.63159524502654	2.48872755959594
"DPEP2"	0.293241844472614	0.156595473570183	0.151277186581775	0.0346827139668522	0.0644344246263941	0.0912829338097923	0.12506082897364	0.0956664839391823	0.30500071495048	0.38479960535684	0.139074671659056	0.040690024570953	0.200341755367505	0.0698005600592819	0.452813856810085
"CD69"	1.44493611521689	0.818277745902846	0.985610475857037	0.171927518413801	0.394869494599441	0.214608700142423	0.454071909140961	0.139173499159434	2.09514431959675	4.24710648562573	0.879639105968736	0.226395707520063	1.27765465273374	0.631111174141653	0.717127522694353
"GIMAP1"	0.586077271094209	0.246700080911119	0.432366904908614	0.0669299954377592	0.206604541027142	0.184033857296602	0.174225209403561	0.267345498270765	0.611477020237681	0.53758301356526	0.337580329733809	0.123260763623111	0.413343086854651	0.186979180495346	0.405834103051114
"CD300LF"	0.869127260610092	0.208927726300799	0.323110420214893	0.0601456036214036	0.140289343722701	0.148801691139481	0.423428952380819	0.20351641124332	0.627848838561904	0.668584579784561	0.169293990418806	0.109180020098201	0.386008508803237	0.36751846912133	0.885602460373245
"S100Z"	0.0913604517569139	0	0.0229499656152808	0.00181828786270282	0.0213873279437439	0.00884700174269878	0.0229238735649251	0.0149205704508128	0.0146150030146934	0.0240199590968652	0.0111763308485828	0.0162234713016241	0.0347948369832133	0.0156257185992284	0.00904217089840546
"HLA.DRB5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P2RX1"	3.71237107428816	1.5723544253969	1.10388607949711	0.638277233883324	0.806819891563962	0.614263313564024	1.09481154975326	0.339675300876873	3.75486490567196	3.63703454249985	1.32574645436216	4.92351835113148	1.36387166895869	0.573248342291322	1.30953280347743
"TPSAB1"	0.427571009825444	0.263676991473588	0.0164551681365088	0.0240475162572949	0.00201763073303841	0.0609355649952437	0	0.00544642293413309	0.0163979288297703	0.0140046019805183	0.559404944721273	0.173156649239883	0.175951927283167	0.497147000976605	0.166894958818157
"CTD.2370N5.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TPSB2"	2.01628049244025	1.53038470232806	0.148384211484254	0.0546469015743544	0.0497584553715847	0.194059637726444	0.0140867390345079	0	0.0782176692530085	0.453103771464414	1.39193611892113	0.825524494897024	0.592956299059592	1.72956546428874	0.618832771001256
"CPA3"	2.81436922294535	0.506902504466354	0.329016011657878	0.278573499034345	0.0146287067014875	0.173637201928941	0.0318532241184456	0.0421224238236948	0.017113968280606	0.100906387647832	2.21009253521921	1.20582076344313	1.0509680044551	1.23738781186567	0.894376240289724
"HDC"	0.148774871243655	0.072266085279399	0.00430872156915587	0.00545185903415606	0.00165291380019334	0.0140801808457438	0.00224953456970737	0.00372502165069098	0.00415939565192859	0.0028418605752473	0.170056087094747	0.278899643153419	0.0751498351369517	0.0835646669473659	0.0104146465976384
"CD101"	0.128137336674117	0.0429966099159096	0.155179962564969	0.104287441506116	0.0665974408732974	0.0775525853402109	0.0406406363721223	0.0256393309170279	0.01968751802955	0.0916162627845965	0.0312409771971478	0.0127983051610913	0.0924025939270926	0.0232489830259649	0.0908083376920641
"ADGRE1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COL6A5"	0.00962577118328884	0.177787440685653	0.281068594211876	0.00124598352987384	0.00568327417854086	0.0078382215297585	0.00806627033542944	0.0086748090972168	0.00592269205384893	0.00367158419335941	0.374775858309389	0.0018222255767229	0.00880442810238366	0.00469187254659512	0.00156696053863421
"CLEC4A"	0.843726773167184	0.342427168655417	0.756153185754005	0.111902273358974	0.366599787374931	0.264183159698198	0.300928445760083	0.302611465950048	0.766834646592754	0.63078662973988	0.373390459023771	0.271406544301362	0.656735856789588	0.510946997308084	0.603352220935846
"MS4A14"	0.391673592334849	0.0918174613106251	0.381836401472516	0.0887563242051883	0.467157972250968	0.0607050910273637	0.0458010903858269	0.404317215617359	0.348653836155572	0.390867937329927	0.227394680660889	0.106589776577658	0.582128372660062	0.176820455892095	0.430814009345607
"MADCAM1"	0.0196971367497555	0.00534196062593951	0.0242172678318253	0.0284757058155067	0.00877248373187348	0.165530122751366	0	0	0.0964544781004694	0.91242051202281	0.0246247295191297	0.00819207535300093	0.0157392083689411	0.005809014780412	0.0405282690498194
"TPSD1"	0.106059937620249	0.0307923744702067	0.0141168473078867	0.0126973299741461	0	0	0	0.00266170307732119	0	0	0.00533720335383397	0	0.0551312826609818	0.0638039601070709	0
"LAMP3"	0.226995583710323	0.0987360887038	1.19292959015594	0.0941501855955911	0.0532516301763947	0.0501469618279498	0.0508570026554142	0.0408181002483798	0.206716982915836	0.65986287576188	0.286287610181141	0.0475269910083493	0.11498724165566	0.0752809150770157	0.209988816509572
