"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"FCMR"	-1.33688673082109	-0.569635357433285	-0.423458974945341	-1.00769168275608	-0.869210971823634	-0.549643557682855	-1.29739456770367	-0.890375013456489	0.000470154352002937	0.331394361990048	1.16406255937456	0.756240729832551	0.657299327279123	1.30772609147374	1.00136944486526	1.72573418745517
"CST7"	-0.390284659351006	2.53818661538412	-0.738883731433295	0.0644505555524415	0.704842411570056	-0.738883731433295	-0.738883731433295	1.8598885078268	-0.425082170950686	0.633840399593235	-0.0156620845557847	-0.738883731433295	-0.738883731433295	0.202006544963893	-0.738883731433295	-0.738883731433295
"RNASE6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FOXP3"	1.16097076571836	-0.441999910222463	0.341630696701217	-0.721246215236159	-1.28649419463826	-1.23294658189408	-1.02306920625053	2.71755015180171	0.774962539531626	-0.447245331994273	0.0175978770304264	0.0507495649111743	0.368255491862674	-0.19217017340948	-0.38469200923464	0.298146535322682
"CCR6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"APBB1IP"	0.431573036771609	0.759438802593894	1.40913343736117	1.31533384340482	0.673943040927623	0.576348877680673	0.996879641755243	1.29907107822079	-0.942722170619566	-1.07852695237182	-0.938917809207168	-1.09822863173452	-0.863980460102264	-0.842009316357967	-0.75387982172718	-0.943456596595331
"CPNE5"	-0.617836498133715	0.140318964209133	1.02759269888864	0.374921486831	1.30646638619447	1.23749042792613	0.664444677460129	1.89053558476306	-1.22262184286541	-1.67704664155389	-0.420749717629682	-0.745715901844918	-0.490173092181644	-0.188758861491002	-0.555278317408328	-0.723589353163983
"FYB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SEPT6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ITGA4"	0.254974065173514	-1.60984216629885	-1.74706217681582	0.245328554733516	0.230263423069953	-0.0840236642367514	0.124468991040704	-2.32627159794815	1.05531080484119	0.998727693805826	0.602181858475597	0.654176843872257	0.548522178180904	0.528638254144983	0.511523593223315	0.0130833447378149
"HAVCR2"	-0.318007084053266	-0.147630045130562	-0.0884492500557489	-0.180802116904923	1.01909809455716	2.87077258172975	-0.737568085418183	-0.655025870282106	-0.82083775166722	-1.01257209479918	1.01551093458107	0.443574242966185	-0.0721640775935734	-1.2517155259906	0.170942312141571	-0.235126264080377
"LYL1"	-0.890326678692711	2.47820263513819	0.0559828936192566	-1.45333481597284	0.0348570759664616	0.549407876482331	-1.91635602665585	0.379635239684406	-0.0844041141707035	-0.282351338495146	-0.468042023269983	-0.502416450451854	0.527977581919955	0.627492469998758	0.193624258139799	0.750051416759917
"AIF1"	-0.362871606805088	-0.362871606805088	-0.362871606805088	-0.362871606805088	-0.362871606805088	2.89528434208526	-0.362871606805088	-0.362871606805088	-0.362871606805088	-0.362871606805088	-0.362871606805088	-0.362871606805088	-0.362871606805088	2.18491815318598	-0.362871606805088	-0.362871606805088
"FPR3"	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"CSF1R"	-0.344956708971189	0.303461853507037	-1.32349779442172	-0.354492499519409	0.769542804488137	-0.35335187292056	-0.712128427169459	3.13476718660473	0.0405352896589131	-0.221933885296623	-0.878848072400097	-0.271335746459651	0.608211691733732	0.161641363894348	-0.732815864420963	0.175200681692772
"GIMAP1.GIMAP5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFRSF4"	1.15553705338164	2.84090982981279	-0.572338213187727	0.759936157434151	-0.572338213187727	-0.572338213187727	1.29011306429591	-0.572338213187727	-0.0516498608355841	-0.572338213187727	-0.271464112211633	-0.572338213187727	-0.572338213187727	-0.572338213187727	-0.572338213187727	-0.572338213187727
"CD300A"	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"VCAM1"	1.09462223647192	-0.767941686532532	-1.08657312795579	-0.0672626298874096	1.34786329206267	1.27115099060283	0.704771264532845	-1.95659344365928	0.158082544942529	0.119198907365981	-0.707402298807177	-0.695045956509182	1.03247381918612	1.01166180976636	-0.514020204117273	-0.944985517462606
"RASSF2"	1.19355574464734	0.0684205226658073	-1.26179537065107	-0.0827943914440975	-1.21068471027594	-1.27695138768894	-0.27345005188185	-2.11066693474605	1.26458346645161	1.27853670104183	0.563023119004609	0.547414732735988	0.284564241578311	0.298079167114971	0.542814366402044	0.175350785045449
"PLD4"	0.188460093881557	0.446828100117758	-0.613535856423935	0.396487302996179	-0.229960557241015	-0.662701345617904	1.23352432691099	2.61943482232511	-1.21883171949767	0.614765282280342	0.473244441072315	-0.76373571876591	-0.725798152050165	-0.783289688345088	0.243940387855098	-1.21883171949767
"SLC7A7"	-0.732752552230793	0.565553935770335	1.68622015895132	0.452878573139126	-0.591105903555598	-1.00065584138392	1.15166548198387	1.32352915312047	-1.17088153629382	-2.20949386047708	0.0899928095891269	-0.0166611065570563	-0.186036572263525	0.414786062387917	-0.182872922725373	0.405834120544998
"LY96"	-0.275979791980335	2.07179987726026	1.05477556797608	-0.830631396317618	-0.28181724046041	0.198188708232048	-0.497148435262881	2.19517404168675	-0.710556037411657	-0.734172651370616	-0.116134873033749	-0.089332156174202	0.0623667485399524	0.142945623816868	-1.37557537947075	-0.81390260602975
