"Pt1.baseline"	"Pt2.baseline"	"Pt4.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt7.baseline"	"Pt8.baseline"	"Pt9.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt20.baseline"	"Pt22.baseline"	"Pt23.baseline"	"Pt25.baseline"	"Pt27A.baseline"	"Pt27B.baseline"	"Pt28.baseline"	"Pt29.baseline"	"Pt31.baseline"	"Pt32.baseline"	"Pt35.baseline"	"Pt37.baseline"	"Pt38.baseline"
"TBX10"	-0.478686320230593	2.80314684149502	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	2.17066558592459	-0.478686320230593	1.7837553413744	-0.00984090246189155	0.284104811264833	-0.478686320230593	-0.478686320230593	-0.478686320230593	-0.478686320230593	0.18592272578231	-0.478686320230593	2.35597200123259	-0.478686320230593	-0.478686320230593	-0.478686320230593
"MEP1B"	-0.0543726729011386	4.26374663273625	-0.487097986865558	-0.487097986865558	0.0266982578243542	0.21756718877921	-0.487097986865558	-0.292539396509659	-0.0620880378384375	-0.487097986865558	-0.487097986865558	-0.173781191554542	-0.487097986865558	-0.487097986865558	-0.0822652415148853	-0.487097986865558	-0.249306767436797	-0.487097986865558	-0.487097986865558	0.757997677654425	-0.487097986865558	-0.203405906171627	-0.487097986865558	1.53026974383655	1.14085152921411	-0.487097986865558	-0.487097986865558
"RBP2"	-0.45159175719237	-0.45159175719237	1.39134487253479	-0.45159175719237	-0.45159175719237	-0.45159175719237	-0.45159175719237	1.14699032685289	0.875292672002324	-0.45159175719237	-0.45159175719237	0.940439481247739	-0.45159175719237	-0.45159175719237	-0.45159175719237	1.21186662202716	-0.45159175719237	-0.45159175719237	-0.45159175719237	-0.45159175719237	-0.45159175719237	3.91749292637486	-0.45159175719237	-0.45159175719237	-0.45159175719237	-0.45159175719237	-0.45159175719237
"TM6SF2"	-0.405001258279298	3.75433479744365	-0.427336145434138	-0.527925451920968	-0.511743763095373	-0.447350906069826	-0.455522727499166	-0.466728623227548	1.56495472192092	-0.462846051545397	-0.416792191661721	-0.417163302711269	-0.358964870706095	-0.0385611213733814	-0.501535606475476	-0.30765585629229	-0.107236413214395	1.81511866300722	-0.500412739974356	-0.547419315275505	-0.304858424005119	-0.107100693813915	0.298509077318502	1.43075351545077	-0.456676682014814	-0.547419315275505	-0.547419315275505
"LYPD8"	-0.479721219091139	-0.479721219091139	2.11168020172232	0.301553100117636	-0.479721219091139	-0.479721219091139	2.74301550073172	0.243344529945175	3.11143030913599	-0.200715424701119	-0.479721219091139	-0.479721219091139	-0.170732153973144	-0.479721219091139	-0.479721219091139	-0.256960088306762	-0.479721219091139	-0.0879982144460824	-0.479721219091139	-0.479721219091139	-0.479721219091139	-0.479721219091139	-0.479721219091139	-0.479721219091139	-0.479721219091139	-0.479721219091139	0.360642964323637
"C9orf57"	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	3.88827855660455	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	2.99745810501534	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796	-0.275429466464796
"MTTP"	-0.19442715930518	5.00023234672788	-0.207059951489466	-0.17313937120063	-0.196530220190056	-0.220008060284041	-0.190829127930994	-0.194276416243279	-0.176757295263023	-0.211510794648249	-0.166431566793674	-0.22028744816465	-0.201228320263457	-0.2148534920254	-0.186543313969494	-0.16892028827046	-0.217367632670337	-0.20661882138303	-0.211640083231804	-0.203063587211407	-0.0224937220978048	-0.191725377548963	-0.199310446754665	-0.222455170386276	-0.192933084622099	-0.205765559589661	-0.204056035189783
"SLC5A11"	-0.600893838272317	0.0780483118589644	-0.298169574602217	-0.435938004792876	-0.271138745246609	-0.0174497368462751	-0.34306284929384	0.563668058371956	0.0595468304600055	-0.519354227076088	-0.44028623638112	-0.113095311229982	1.32851125159815	-0.702123128902211	0.171347511633952	-0.57024186034413	0.333823704818594	-0.450331094716439	-0.553892844049305	-0.234160099047681	-0.383748731993692	0.433389336594776	0.0752755674618371	-0.702123128902211	-0.1471068931337	-0.702123128902211	4.44162886093467
"DNASE1"	-0.113157924102316	-0.94632144360243	0.747852321228076	1.41187947078491	-0.366555146100412	-0.482832102284734	-0.985978401728625	-1.09547308929736	-0.00676918711349629	-1.14306707315973	-0.515258869603384	-0.168461448131967	-0.678775021464895	-0.811913454211084	-1.08098783248996	-0.8126564611144	-0.847704751369254	-0.725962612560873	0.753392940308555	1.08098908134256	-0.415410072317246	0.0147053087672994	0.454873395081123	1.88415669498626	1.65089986754099	2.1898562958306	1.0086795147818
"ENPP7"	-0.263520684847364	4.96947011194109	-0.263520684847364	-0.263520684847364	-0.263520684847364	-0.263520684847364	-0.263520684847364	-0.229805866332535	-0.263520684847364	-0.263520684847364	-0.189176443180509	-0.263520684847364	-0.0753190099409797	-0.263520684847364	-0.106673406939518	-0.238644238742204	-0.107810389792976	-0.185102216184435	-0.0935747444014894	-0.0735391401657298	0.145184269493361	-0.263520684847364	-0.263520684847364	-0.263520684847364	-0.263520684847364	-0.263520684847364	0.137801346956375
