"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"TRIM31"	1.04889646760588	-0.577195099072226	-0.577195099072226	-0.577195099072226	2.71045924992719	-0.577195099072226	-0.577195099072226	1.37119878266224	0.244698746189941	-0.577195099072226	-0.577195099072226	0.973892843409231	-0.577195099072226	-0.577195099072226	-0.577195099072226	-0.577195099072226
"ATP1B1"	0.53136357529466	-0.7975400255509	-1.39506828555291	-0.734056470277525	0.615124230331707	1.05921734709199	-0.522754961265104	-2.20688644649857	1.5719247814834	1.40753720543398	-0.0829493837846138	0.144693592049715	0.426989468732359	0.365635781748962	0.0123711275654705	-0.395601536802625
"TMPRSS2"	2.37325328793797	1.94723001550214	-0.407693827889921	0.72526218243993	0.477157283290614	-0.272119411984138	-0.495707805816365	-0.00780283662837724	-0.728600005744775	0.558846638217402	-0.852888550980888	-1.02364038690128	-0.522476918003668	-0.0741870970322119	-0.852588498292227	-0.844044068114205
"NAT1"	0.411319789376267	-1.60370183070998	-1.25800331390635	0.42015385893791	-1.42431209363925	-1.16194237189373	-0.0883182038205051	-1.12039705974216	1.09466614098637	0.356708715141267	1.50681731988027	0.593879865951531	0.54234321341535	0.0831572703799087	0.46964495763815	1.17798374200496
"CAPN13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"XBP1"	1.25138575215058	1.78983807467615	-1.97050204950239	-0.6518487364159	-0.224235891121453	0.299124374658165	-0.0529749153410279	-1.1140319879342	0.616687476315852	0.443225634521511	-0.856166712261834	-0.69075192754665	0.74334446988847	0.409901401066505	-1.00436174808287	1.01136678492904
"SYTL2"	0.217395759552084	-0.982872206916203	0.6738158923873	2.14913803088602	0.455244926101434	0.134234293753312	2.21646679198912	-0.56126257642222	-1.13204366994423	-1.20218989489238	-0.450111810225886	-0.151766266606033	-0.489898739949099	-0.200825239244373	-0.33091963397453	-0.34440565649431
"FOXA1"	-0.416958329254863	0.071847602619298	-1.05167079391792	0.388959665385743	-1.05167079391792	-1.05167079391792	0.942021015824575	-1.05167079391792	0.891659450033459	-0.735456059279006	1.92559424923734	1.93487861653233	-0.402427020496371	0.356397686968033	-0.391224077312638	-0.358609624586205
"HGD"	-1.30460268915687	0.346386460355676	1.36312500716461	1.77156851918978	1.39063040311546	0.59658529786817	0.00114730254146536	0.706524252482977	-1.01471782977093	-1.15839801156034	0.155034257676956	-0.487970686632611	-1.29207364614793	-0.743117183360516	-0.656315185962871	0.326193732196985
"CYP3A5"	0.24554348154925	0.998424704335052	0.00306223211883952	-0.570704319480374	1.78414196054449	1.52679004520463	-0.110948733350497	-1.3228135033134	1.20307239591473	-1.53830479983779	-1.03387974598902	0.64681462332767	-0.639006413106154	-0.509883327030706	-0.604426115951276	-0.0778824849354507
